Date,Close,Open,High,Low,Volume,Change_pct
2021-06-28,426.695,425.955,427.005,425.645,15680.0,-0.05
2021-06-29,429.295,426.695,429.295,426.595,16149.999999999998,0.61
2021-06-30,427.245,429.295,429.295,426.305,16980.0,-0.48
2021-07-01,427.195,426.755,428.065,426.095,17080.0,-0.01
2021-07-02,426.805,427.195,427.495,426.595,16840.0,-0.09
2021-07-03,426.405,426.795,427.095,424.595,,-0.09
2021-07-05,426.405,426.405,426.405,426.405,,0.0
2021-07-06,426.405,426.405,426.405,426.405,,0.0
2021-07-07,428.445,426.395,429.115,426.345,15930.0,0.48
2021-07-08,430.895,428.445,431.34,428.195,16590.0,0.57
2021-07-09,429.045,430.895,430.895,428.43,15830.0,-0.43
2021-07-12,429.045,427.755,429.465,427.755,16430.0,0.0
2021-07-13,427.745,429.045,429.045,426.645,17530.0,-0.3
2021-07-14,426.995,426.755,427.745,425.545,16560.0,-0.18
2021-07-15,426.195,427.255,427.255,425.655,15520.0,-0.19
2021-07-16,427.005,427.455,427.745,425.945,15840.0,0.19
2021-07-19,428.495,427.005,428.84,426.745,16280.000000000002,0.35
2021-07-20,428.495,428.495,428.495,428.495,,0.0
2021-07-21,427.795,428.255,429.545,427.105,16430.0,-0.16
2021-07-22,426.295,427.255,428.02,425.705,15440.0,-0.35
2021-07-23,426.145,426.295,426.59,424.845,16890.0,-0.04
2021-07-26,425.995,426.145,426.79,424.995,17410.0,-0.04
2021-07-27,425.445,425.995,426.265,424.195,17430.0,-0.13
2021-07-28,425.495,425.445,426.375,425.055,15780.0,0.01
2021-07-29,425.595,425.495,426.09,424.805,16830.0,0.02
2021-07-30,425.545,425.595,426.065,424.93,16040.0,-0.01
2021-08-02,424.745,425.545,426.045,424.255,15750.0,-0.19
2021-08-03,424.5,424.755,425.045,423.56,14840.0,-0.06
2021-08-04,424.35,424.5,424.765,423.51,14560.0,-0.04
2021-08-05,425.705,424.35,426.1,424.1,16840.0,0.32
2021-08-06,424.805,425.705,426.0,424.165,16680.0,-0.21
2021-08-09,426.7,424.805,427.24,424.605,16440.0,0.45
2021-08-10,426.1,426.7,427.0,425.585,16980.0,-0.14
2021-08-11,426.1,425.755,426.54,425.385,16530.0,0.0
2021-08-12,424.75,426.1,426.1,424.35,16540.0,-0.32
2021-08-13,424.75,424.75,425.84,424.435,16090.0,0.0
2021-08-16,425.35,425.455,426.7,424.61,16120.000000000002,0.14
2021-08-17,425.1,425.35,426.015,424.785,15660.0,-0.06
2021-08-18,425.8,426.255,426.42,424.985,16370.000000000002,0.16
