Date,Close,Open,High,Low,Volume,Change_pct
2021-07-01,4.5,4.5,4.5,4.5,19310.0,0.0
2021-07-02,4.5,4.5,4.5,4.5,50.0,0.0
2021-07-03,4.5,4.5,4.5,4.5,230.0,0.0
2021-07-07,4.5,4.5,4.5,4.5,350.0,0.0
2021-07-08,4.5,4.5,4.5,4.5,5630.0,0.0
2021-07-09,4.5,4.5,4.5,4.5,0.0,0.0
2021-07-12,4.5,4.5,4.5,4.5,970.0,0.0
2021-07-13,4.5,4.5,4.5,4.5,300.0,0.0
2021-07-14,4.5,4.5,4.5,4.5,230.0,0.0
2021-07-15,4.5,4.5,4.5,4.5,10.0,0.0
2021-07-16,4.5,4.5,4.5,4.5,360.0,0.0
2021-07-19,4.5,4.5,4.5,4.5,170.0,0.0
2021-07-21,4.5,4.5,4.5,4.5,1460.0,0.0
2021-07-22,4.5,4.5,4.5,4.5,20.0,0.0
2021-07-23,4.5,4.5,4.5,4.5,50.0,0.0
2021-07-26,4.5,4.5,4.5,4.5,560.0,0.0
2021-07-27,4.5,4.5,4.5,4.5,16980.0,0.0
2021-07-28,4.5,4.5,4.5,4.5,7920.0,0.0
2021-07-29,4.43,4.5,4.5,4.43,3350.0,-1.56
2021-07-30,4.5,4.43,4.5,4.4,19150.0,1.58
2021-08-02,4.5,4.5,4.5,4.5,370.0,0.0
2021-08-03,4.5,4.5,4.5,4.5,5330.0,0.0
2021-08-04,4.5,4.5,4.5,4.5,50.0,0.0
2021-08-05,4.5,4.5,4.5,4.5,2009.9999999999998,0.0
2021-08-06,4.5,4.5,4.5,4.5,130.0,0.0
2021-08-09,4.5,4.5,4.5,4.5,9180.0,0.0
2021-08-10,4.5,4.5,4.5,4.5,190.0,0.0
2021-08-11,4.5,4.5,4.5,4.5,220.0,0.0
2021-08-12,4.5,4.5,4.5,4.5,9000.0,0.0
2021-08-13,4.5,4.5,4.5,4.5,40.0,0.0
2021-08-16,4.5,4.5,4.5,4.5,590.0,0.0
2021-08-17,4.5,4.5,4.5,4.5,2860.0,0.0
2021-08-18,4.5,4.5,4.5,4.5,1140.0,0.0
2021-08-19,4.5,4.5,4.5,4.5,160.0,0.0
2021-08-20,4.5,4.5,4.5,4.5,1140.0,0.0
2021-08-23,4.5,4.5,4.5,4.49,4690.0,0.0
2021-08-24,4.5,4.5,4.5,4.5,2100.0,0.0
2021-08-25,4.5,4.5,4.5,4.5,80.0,0.0
2021-08-26,4.5,4.5,4.5,4.5,2029.9999999999998,0.0
2021-08-27,4.5,4.5,4.5,4.5,1180.0,0.0
2021-08-31,4.5,4.5,4.5,4.5,540.0,0.0
2021-09-01,4.5,4.5,4.5,4.43,3090.0,0.0
2021-09-02,4.5,4.5,4.5,4.01,4750.0,0.0
2021-09-03,4.5,4.5,4.5,4.5,320.0,0.0
2021-09-06,4.5,4.5,4.5,4.5,770.0,0.0
2021-09-07,4.5,4.5,4.5,4.5,710.0,0.0
2021-09-08,4.5,4.5,4.5,4.5,920.0,0.0
2021-09-09,4.5,4.5,4.5,4.5,1240.0,0.0
2021-09-10,4.5,4.5,4.5,4.5,730.0,0.0
2021-09-13,4.5,4.5,4.5,4.5,470.0,0.0
2021-09-14,4.5,4.5,4.5,4.5,1310.0,0.0
2021-09-15,4.5,4.5,4.5,4.5,200.0,0.0
2021-09-16,4.5,4.5,4.5,4.5,1190.0,0.0
2021-09-17,4.5,4.5,4.5,4.5,2070.0,0.0
2021-09-20,4.5,4.5,4.5,4.5,200.0,0.0
2021-09-21,4.5,4.5,4.5,4.5,770.0,0.0
2021-09-22,4.5,4.5,4.5,4.5,1090.0,0.0
2021-09-23,4.5,4.5,4.5,4.5,510.0,0.0
2021-09-24,4.5,4.5,4.5,4.5,40.0,0.0
2021-09-27,4.5,4.5,4.5,4.5,1110.0,0.0
2021-09-28,4.5,4.5,4.5,4.5,250.0,0.0
2021-09-29,4.5,4.5,4.5,4.5,30.0,0.0
2021-09-30,4.5,4.5,4.5,4.5,27960.0,0.0
2021-10-01,4.5,4.5,4.5,4.5,130.0,0.0
2021-10-04,4.5,4.5,4.5,4.5,990.0,0.0
2021-10-05,4.5,4.5,4.5,4.5,280.0,0.0
2021-10-06,4.5,4.5,4.5,4.5,2380.0,0.0
2021-10-07,4.5,4.5,4.5,4.5,210.0,0.0
2021-10-08,4.5,4.5,4.5,4.5,500.0,0.0
2021-10-11,4.5,4.5,4.5,4.5,130.0,0.0
2021-10-12,4.5,4.5,4.5,4.5,220.0,0.0
2021-10-13,4.5,4.5,4.5,4.5,370.0,0.0
2021-10-14,4.5,4.5,4.5,4.5,1000.0,0.0
2021-10-15,4.5,4.5,4.5,4.5,260.0,0.0
2021-10-18,4.5,4.5,4.5,4.5,180.0,0.0
2021-10-19,4.5,4.5,4.5,4.5,1050.0,0.0
2021-10-20,4.5,4.5,4.5,4.5,60.0,0.0
2021-10-21,4.5,4.5,4.5,4.5,310.0,0.0
2021-10-22,4.5,4.5,4.5,4.5,290.0,0.0
2021-10-25,4.5,4.5,4.5,4.5,450.0,0.0
2021-10-26,4.5,4.5,4.5,4.5,1320.0,0.0
2021-10-27,4.5,4.5,4.5,4.5,60.0,0.0
2021-10-28,4.5,4.5,4.5,4.5,360.0,0.0
2021-10-29,4.5,4.5,4.5,4.5,5320.0,0.0
2021-11-01,4.5,4.5,4.5,4.5,90.0,0.0
2021-11-02,4.5,4.5,4.5,4.5,100.0,0.0
2021-11-03,4.5,4.5,4.5,4.5,2780.0,0.0
2021-11-04,4.5,4.5,4.5,4.5,8340.0,0.0
2021-11-05,4.5,4.5,4.5,4.0,15310.0,0.0
2021-11-08,4.5,4.5,4.5,4.5,970.0,0.0
2021-11-09,4.5,4.5,4.5,4.5,300.0,0.0
2021-11-10,4.5,4.5,4.5,4.5,6590.0,0.0
2021-11-11,4.5,4.5,4.5,4.5,960.0,0.0
2021-11-12,4.5,4.5,4.5,4.5,230.0,0.0
2021-11-15,4.5,4.5,4.5,4.5,450.0,0.0
2021-11-16,4.5,4.5,4.5,4.5,3570.0,0.0
2021-11-17,4.5,4.5,4.5,4.5,820.0,0.0
2021-11-18,4.5,4.5,4.5,4.5,3710.0,0.0
2021-11-19,4.5,4.5,4.5,4.5,320.0,0.0
2021-11-22,4.5,4.5,4.5,4.5,1040.0,0.0
2021-11-23,4.5,4.5,4.5,4.5,230.0,0.0
2021-11-24,4.5,4.5,4.5,4.5,2730.0,0.0
2021-11-25,4.5,4.5,4.5,4.5,1060.0,0.0
2021-11-26,4.5,4.5,4.5,4.5,240.0,0.0
2021-11-29,4.5,4.5,4.5,4.5,620.0,0.0
2021-11-30,4.5,4.5,4.5,4.5,3040.0,0.0
2021-12-02,4.5,4.5,4.5,4.5,510.0,0.0
2021-12-03,4.5,4.5,4.5,4.5,1370.0,0.0
2021-12-06,4.5,4.5,4.5,4.5,230.0,0.0
2021-12-07,4.5,4.5,4.5,4.5,520.0,0.0
2021-12-08,4.5,4.5,4.5,4.5,760.0,0.0
2021-12-10,4.5,4.5,4.5,4.5,30.0,0.0
2021-12-13,4.5,4.5,4.5,4.5,220.0,0.0
2021-12-14,4.5,4.5,4.5,4.5,880.0,0.0
2021-12-15,4.5,4.5,4.5,4.5,130.0,0.0
2021-12-20,4.5,4.5,4.5,4.5,0.0,0.0
2021-12-21,4.5,4.5,4.5,4.5,3150.0,0.0
2021-12-22,4.5,4.5,4.5,4.5,3000.0,0.0
2021-12-23,4.5,4.5,4.5,4.5,95040.0,0.0
2021-12-24,4.5,4.5,4.5,4.5,200.0,0.0
2021-12-27,4.5,4.5,4.5,4.5,9450.0,0.0
2021-12-28,4.5,4.5,4.5,4.5,2970.0,0.0
2021-12-29,4.5,4.5,4.5,4.2,55460.0,0.0
2021-12-30,5.5,4.5,5.5,4.5,8290.0,22.22
2021-12-31,5.15,5.5,5.5,4.0,153330.0,-6.36
2022-01-05,5.29,5.15,5.3,5.15,460.0,2.72
2022-01-12,4.5,4.5,4.5,4.5,890.0,-14.93
2022-01-13,5.3,4.5,5.4,4.49,37380.0,17.78
2022-01-14,5.25,5.0,5.32,5.0,30700.0,-0.94
2022-01-17,5.39,5.26,5.5,5.24,67480.0,2.67
