Date,Close,Open,High,Low,Volume,Change_pct
2023-09-19,441.52,441.5,441.52,441.5,40.0,0.0
2023-09-20,441.52,441.52,441.52,441.52,10.0,0.0
2023-09-21,441.52,441.52,441.52,441.52,0.0,0.0
2023-09-22,441.52,441.52,441.52,441.52,20.0,0.0
2023-09-26,441.52,441.52,441.52,441.52,0.0,0.0
2023-09-27,440.0,440.0,440.0,440.0,0.0,-0.34
2023-09-29,440.0,440.0,440.0,440.0,10.0,0.0
2023-10-02,440.0,440.0,440.0,440.0,10.0,0.0
2023-10-03,440.0,440.0,440.0,440.0,10.0,0.0
2023-10-04,440.0,440.0,440.0,440.0,0.0,0.0
2023-10-05,440.0,440.0,440.0,440.0,0.0,0.0
2023-10-10,440.0,440.0,440.0,440.0,30.0,0.0
2023-10-11,440.0,440.0,440.0,440.0,10.0,0.0
2023-10-12,441.5,400.0,441.5,400.0,30.0,0.34
2023-10-13,441.5,441.5,441.5,441.5,50.0,0.0
2023-10-16,441.5,441.5,441.5,441.5,110.0,0.0
2023-10-17,441.5,441.5,441.5,441.5,60.0,0.0
2023-10-18,441.5,441.5,441.5,441.5,0.0,0.0
2023-10-19,441.51,441.5,441.51,441.5,10.0,0.0
2023-10-20,441.51,441.51,441.51,441.51,20.0,0.0
2023-10-23,441.51,441.51,441.51,441.51,0.0,0.0
2023-10-24,441.51,441.51,441.51,441.51,10.0,0.0
2023-10-26,441.51,441.51,441.51,441.51,20.0,0.0
2023-10-27,441.52,441.52,441.52,441.52,0.0,0.0
2023-10-30,441.52,441.52,441.52,441.52,10.0,0.0
2023-10-31,441.52,441.52,441.52,441.52,0.0,0.0
2023-11-01,441.52,441.52,441.52,441.52,0.0,0.0
2023-11-02,441.52,441.52,441.52,441.52,20.0,0.0
2023-11-03,441.52,441.52,441.52,441.52,40.0,0.0
2023-11-07,441.52,441.52,441.52,441.52,10.0,0.0
2023-11-08,441.52,441.52,441.52,441.52,0.0,0.0
2023-11-09,441.52,441.52,441.52,441.52,0.0,0.0
2023-11-10,441.52,441.52,441.52,441.52,10.0,0.0
2023-11-13,441.52,441.52,441.52,441.52,10.0,0.0
2023-11-14,441.52,441.52,441.52,441.52,10.0,0.0
2023-11-15,441.52,441.52,441.52,441.52,0.0,0.0
2023-11-16,441.52,441.52,441.52,435.0,50.0,0.0
2023-11-17,441.52,441.52,441.52,441.52,0.0,0.0
2023-11-21,441.52,441.52,441.52,441.52,10.0,0.0
2023-11-22,441.52,441.52,441.52,441.52,10.0,0.0
2023-11-23,441.52,441.52,441.52,441.52,10.0,0.0
2023-11-24,441.52,441.52,441.52,441.52,170.0,0.0
2023-11-27,441.52,441.52,441.52,441.52,0.0,0.0
2023-11-28,441.52,441.52,441.52,441.52,10.0,0.0
2023-11-29,441.52,441.52,441.52,441.52,20.0,0.0
2023-11-30,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-01,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-04,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-05,441.52,441.52,441.52,441.52,20.0,0.0
2023-12-06,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-07,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-08,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-11,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-12,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-13,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-14,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-15,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-19,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-20,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-21,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-22,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-25,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-26,441.52,441.52,441.52,441.52,0.0,0.0
2023-12-27,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-28,441.52,441.52,441.52,441.52,10.0,0.0
2023-12-29,441.52,441.52,441.52,441.52,10.0,0.0
2024-01-03,441.52,441.52,441.52,441.52,0.0,0.0
2024-01-04,441.52,441.52,441.52,441.52,20.0,0.0
2024-01-05,441.52,441.52,441.52,441.52,0.0,0.0
2024-01-08,441.52,441.52,441.52,441.52,10.0,0.0
2024-01-09,441.52,441.52,441.52,441.52,0.0,0.0
2024-01-10,441.52,441.52,441.52,441.52,10.0,0.0
2024-01-11,441.52,441.52,441.52,441.52,20.0,0.0
2024-01-12,441.52,441.52,441.52,441.52,0.0,0.0
2024-01-15,441.52,441.52,441.52,441.52,0.0,0.0
2024-01-16,441.52,441.52,441.52,441.52,20.0,0.0
2024-01-17,441.52,441.52,441.52,441.52,30.0,0.0
2024-01-18,441.52,441.52,441.52,441.52,70.0,0.0
2024-01-19,441.52,441.52,441.52,441.52,80.0,0.0
2024-01-22,441.52,441.52,441.52,441.52,0.0,0.0
2024-01-23,441.52,441.52,441.52,441.52,10.0,0.0
2024-01-24,441.52,441.52,441.52,441.52,0.0,0.0
2024-01-25,441.52,441.52,441.52,441.52,0.0,0.0
2024-01-26,441.0,441.0,441.0,441.0,20.0,-0.12
2024-01-29,441.52,441.52,441.52,441.52,10.0,0.12
2024-01-30,441.52,441.52,441.52,441.52,20.0,0.0
2024-01-31,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-01,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-02,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-05,441.52,441.52,441.52,441.52,0.0,0.0
2024-02-06,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-07,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-08,441.52,441.52,441.52,441.52,0.0,0.0
2024-02-09,441.52,441.52,441.52,441.52,0.0,0.0
2024-02-12,441.52,441.52,441.52,441.52,20.0,0.0
2024-02-13,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-14,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-15,441.52,441.52,441.52,441.52,0.0,0.0
2024-02-16,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-19,441.52,441.52,441.52,441.52,30.0,0.0
2024-02-20,441.52,441.52,441.52,441.52,40.0,0.0
2024-02-21,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-22,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-23,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-26,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-27,441.52,441.52,441.52,441.52,20.0,0.0
2024-02-28,441.52,441.52,441.52,441.52,10.0,0.0
2024-02-29,441.52,441.52,441.52,441.52,10.0,0.0
2024-03-01,441.52,441.52,441.52,441.52,0.0,0.0
2024-03-04,441.52,441.52,441.52,441.52,10.0,0.0
2024-03-05,441.52,441.52,441.52,441.52,10.0,0.0
2024-03-06,441.52,441.52,441.52,441.52,60.0,0.0
2024-03-07,441.52,441.52,441.52,441.52,20.0,0.0
2024-03-11,441.52,441.52,441.52,441.52,30.0,0.0
2024-03-12,441.52,441.52,441.52,441.52,60.0,0.0
2024-03-13,441.52,441.52,441.52,441.52,20.0,0.0
2024-03-14,441.52,441.52,441.52,441.52,50.0,0.0
2024-03-15,441.52,441.52,441.52,441.52,50.0,0.0
2024-03-18,441.52,441.52,441.52,441.52,20.0,0.0
2024-03-19,441.52,441.52,441.52,441.52,40.0,0.0
2024-03-20,441.52,441.52,441.52,441.52,20.0,0.0
2024-03-26,441.52,441.52,441.52,441.52,20.0,0.0
2024-03-27,441.52,441.52,441.52,441.52,30.0,0.0
2024-03-28,441.52,441.52,441.52,441.52,10.0,0.0
2024-03-29,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-01,441.04,441.52,441.52,440.0,120.0,-0.11
2024-04-02,441.04,441.04,441.04,441.04,10.0,0.0
2024-04-03,441.52,300.0,441.52,161.0,170.0,0.11
2024-04-04,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-05,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-08,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-09,441.52,441.52,441.52,441.52,0.0,0.0
2024-04-10,441.52,441.52,441.52,441.52,0.0,0.0
2024-04-11,441.52,441.52,441.52,441.52,0.0,0.0
2024-04-12,441.52,441.52,441.52,441.52,0.0,0.0
2024-04-15,441.52,441.52,441.52,441.52,0.0,0.0
2024-04-16,441.52,441.52,441.52,441.52,0.0,0.0
2024-04-17,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-18,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-19,441.52,441.52,441.52,440.0,40.0,0.0
2024-04-22,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-24,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-25,441.52,441.52,441.52,441.52,10.0,0.0
2024-04-26,441.52,441.52,441.52,441.52,30.0,0.0
2024-04-29,441.52,441.52,441.52,441.52,40.0,0.0
2024-04-30,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-02,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-03,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-04,441.52,441.52,441.52,441.52,,0.0
2024-05-06,441.52,441.52,441.52,441.52,0.0,0.0
2024-05-10,441.52,441.52,441.52,441.52,0.0,0.0
2024-05-13,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-14,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-15,441.52,441.52,441.52,441.52,40.0,0.0
2024-05-16,441.52,441.52,441.52,254.04,150.0,0.0
2024-05-17,441.52,441.52,441.52,441.52,0.0,0.0
2024-05-20,441.52,441.52,441.52,441.52,0.0,0.0
2024-05-22,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-23,441.52,441.52,441.52,441.52,0.0,0.0
2024-05-24,441.52,441.52,441.52,441.52,110.0,0.0
2024-05-27,441.52,441.52,441.52,441.52,0.0,0.0
2024-05-28,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-29,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-30,441.52,441.52,441.52,441.52,10.0,0.0
2024-05-31,441.52,441.52,441.52,441.52,70.0,0.0
2024-06-03,441.52,441.52,441.52,441.52,30.0,0.0
2024-06-04,441.52,441.52,441.52,441.52,160.0,0.0
2024-06-05,441.52,441.52,441.52,441.52,0.0,0.0
2024-06-06,441.52,441.52,441.52,441.52,10.0,0.0
2024-06-07,441.52,441.52,441.52,441.52,80.0,0.0
2024-06-10,441.52,441.52,441.52,441.52,10.0,0.0
2024-06-11,441.52,441.52,441.52,441.52,30.0,0.0
2024-06-12,441.52,441.52,441.52,441.52,40.0,0.0
2024-06-13,441.52,441.52,441.52,441.52,260.0,0.0
2024-06-14,441.52,441.52,441.52,441.52,10.0,0.0
2024-06-17,441.52,441.52,441.52,441.52,30.0,0.0
2024-06-18,441.52,441.52,441.52,441.52,0.0,0.0
2024-06-20,441.52,441.52,441.52,441.52,0.0,0.0
2024-06-21,441.52,441.52,441.52,441.52,30.0,0.0
2024-06-24,441.52,441.52,441.52,441.52,10.0,0.0
2024-06-25,441.52,441.52,441.52,441.52,0.0,0.0
2024-06-26,441.52,441.52,441.52,441.52,10.0,0.0
2024-06-27,441.52,441.52,441.52,441.52,10.0,0.0
2024-06-28,441.52,441.52,441.52,441.52,0.0,0.0
2024-07-01,441.52,441.52,441.52,441.52,10.0,0.0
2024-07-02,441.52,441.52,441.52,441.52,10.0,0.0
2024-07-03,441.52,441.52,441.52,441.52,10.0,0.0
2024-07-04,441.52,441.52,441.52,441.52,20.0,0.0
2024-07-05,441.52,441.52,441.52,441.52,20.0,0.0
2024-07-09,441.52,441.52,441.52,441.52,20.0,0.0
2024-07-10,441.52,441.52,441.52,441.52,0.0,0.0
2024-07-11,441.52,441.52,441.52,441.52,30.0,0.0
2024-07-12,441.52,441.52,441.52,441.52,40.0,0.0
2024-07-15,441.52,441.52,441.52,441.52,20.0,0.0
2024-07-16,441.52,441.52,441.52,441.52,30.0,0.0
2024-07-18,441.52,441.52,441.52,441.52,30.0,0.0
2024-07-19,441.52,441.52,441.52,441.52,10.0,0.0
2024-07-22,441.52,441.52,441.52,441.52,20.0,0.0
2024-07-23,441.52,441.52,441.52,441.52,30.0,0.0
2024-07-24,441.52,441.52,441.52,441.52,80.0,0.0
2024-07-25,441.52,441.52,441.52,441.52,20.0,0.0
2024-07-26,441.52,441.52,441.52,441.52,10.0,0.0
2024-07-29,441.52,441.52,441.52,441.52,10.0,0.0
2024-07-30,441.52,441.52,441.52,441.52,0.0,0.0
2024-07-31,441.52,441.52,441.52,441.52,0.0,0.0
2024-08-01,441.52,441.52,441.52,441.52,10.0,0.0
